flight_date,carrier_code,total_flights,cancelled_flights,diverted_flights,delayed_dep_flights_count,delayed_arr_flights_count,avg_dep_delay_mins,avg_arr_delay_mins,total_carrier_delay_mins,total_weather_delay_mins,total_nas_delay_mins,total_security_delay_mins,total_late_aircraft_delay_mins,avg_carrier_delay_mins,avg_weather_delay_mins,avg_nas_delay_mins,avg_security_delay_mins,avg_late_aircraft_delay_mins
2026-06-25,UA,1032,11.0,4.0,188.0,183.0,13.559108527131784,13.043604651162791,4002.0,1334.0,3341.0,0.0,4655.0,21.868852459016395,7.2896174863387975,18.256830601092897,0.0,25.437158469945356
2026-06-09,DL,1083,23.0,6.0,192.0,194.0,11.357340720221607,13.356417359187443,4260.0,1424.0,3561.0,0.0,4953.0,21.95876288659794,7.34020618556701,18.355670103092784,0.0,25.530927835051546
2026-07-05,BA,588,7.0,5.0,102.0,118.0,11.726190476190476,14.688775510204081,2586.0,862.0,2171.0,0.0,3017.0,21.915254237288135,7.305084745762712,18.39830508474576,0.0,25.56779661016949
2026-06-11,SQ,484,10.0,0.0,114.0,97.0,15.291322314049587,15.086776859504132,2170.0,723.0,1812.0,0.0,2519.0,22.371134020618555,7.453608247422681,18.68041237113402,0.0,25.969072164948454
2026-06-26,DL,1077,17.0,4.0,206.0,210.0,13.499535747446611,14.77158774373259,4740.0,1594.0,3962.0,0.0,5496.0,22.571428571428573,7.59047619047619,18.866666666666667,0.0,26.17142857142857
2026-07-15,B6,464,4.0,3.0,75.0,88.0,11.620689655172415,13.795258620689655,1915.0,640.0,1601.0,0.0,2229.0,21.761363636363637,7.2727272727272725,18.193181818181817,0.0,25.329545454545453
2026-06-20,EK,663,16.0,5.0,141.0,139.0,14.705882352941176,15.84766214177979,3115.0,1043.0,2610.0,0.0,3621.0,22.41007194244604,7.503597122302159,18.776978417266186,0.0,26.050359712230215
2026-05-02,EK,658,11.0,3.0,113.0,114.0,12.173252279635259,11.300911854103344,2208.0,741.0,1854.0,0.0,2568.0,19.36842105263158,6.5,16.263157894736842,0.0,22.526315789473685
2026-05-07,UA,968,12.0,6.0,204.0,194.0,13.75413223140496,15.036157024793388,4323.0,1445.0,3616.0,0.0,5036.0,22.283505154639176,7.448453608247423,18.63917525773196,0.0,25.95876288659794
2026-04-28,DL,1034,12.0,4.0,206.0,199.0,14.408123791102515,14.282398452611218,4379.0,1460.0,3672.0,0.0,5092.0,22.00502512562814,7.336683417085427,18.452261306532662,0.0,25.587939698492463
2026-05-27,SQ,487,6.0,3.0,78.0,100.0,11.390143737166325,14.91375770020534,2155.0,722.0,1800.0,0.0,2504.0,21.55,7.22,18.0,0.0,25.04
2026-05-18,B6,775,13.0,2.0,150.0,162.0,12.956129032258065,14.4,3305.0,1108.0,2768.0,0.0,3844.0,20.401234567901234,6.839506172839506,17.08641975308642,0.0,23.728395061728396
2026-05-06,EK,651,8.0,1.0,141.0,115.0,14.40552995391705,13.228878648233486,2533.0,849.0,2120.0,0.0,2946.0,22.026086956521738,7.3826086956521735,18.434782608695652,0.0,25.617391304347827
2026-06-18,UA,894,12.0,4.0,175.0,170.0,13.772930648769576,14.187919463087248,3730.0,1252.0,3123.0,0.0,4334.0,21.941176470588236,7.364705882352941,18.370588235294118,0.0,25.49411764705882
2026-05-14,BA,580,6.0,3.0,126.0,117.0,14.536206896551723,14.432758620689656,2488.0,830.0,2090.0,0.0,2891.0,21.264957264957264,7.094017094017094,17.863247863247864,0.0,24.70940170940171
2026-07-13,EK,689,11.0,4.0,129.0,107.0,12.882438316400581,11.825834542815675,2421.0,817.0,2027.0,0.0,2821.0,22.626168224299064,7.635514018691588,18.94392523364486,0.0,26.364485981308412
2026-05-20,LH,693,5.0,1.0,118.0,136.0,11.822510822510823,14.546897546897547,2975.0,999.0,2498.0,0.0,3463.0,21.875,7.345588235294118,18.36764705882353,0.0,25.46323529411765
2026-06-01,B6,758,11.0,0.0,158.0,144.0,13.984168865435356,14.04485488126649,3153.0,1056.0,2632.0,0.0,3664.0,21.895833333333332,7.333333333333333,18.27777777777778,0.0,25.444444444444443
2026-07-04,EK,619,10.0,1.0,100.0,98.0,9.966074313408724,11.715670436187398,2172.0,723.0,1818.0,0.0,2534.0,22.163265306122447,7.377551020408164,18.551020408163264,0.0,25.857142857142858
2026-05-22,UA,920,14.0,3.0,173.0,173.0,12.547826086956523,14.094565217391304,3865.0,1297.0,3232.0,0.0,4493.0,22.341040462427745,7.497109826589595,18.68208092485549,0.0,25.971098265895954
2026-04-27,DL,1137,13.0,2.0,229.0,216.0,14.464379947229551,13.510114335971856,4505.0,1508.0,3780.0,0.0,5236.0,20.85648148148148,6.981481481481482,17.5,0.0,24.24074074074074
2026-07-11,LH,732,12.0,1.0,136.0,143.0,12.71584699453552,14.747267759562842,3204.0,1076.0,2680.0,0.0,3745.0,22.405594405594407,7.524475524475524,18.74125874125874,0.0,26.18881118881119
2026-07-07,BA,591,9.0,4.0,131.0,117.0,15.48223350253807,14.935702199661591,2637.0,878.0,2209.0,0.0,3070.0,22.53846153846154,7.504273504273504,18.88034188034188,0.0,26.23931623931624
2026-07-12,UA,968,17.0,5.0,176.0,179.0,11.917355371900827,13.490702479338843,3854.0,1286.0,3232.0,0.0,4492.0,21.53072625698324,7.184357541899441,18.05586592178771,0.0,25.094972067039105
2026-07-08,BA,575,15.0,4.0,117.0,110.0,13.422608695652174,14.191304347826087,2434.0,815.0,2037.0,0.0,2836.0,22.12727272727273,7.409090909090909,18.51818181818182,0.0,25.78181818181818
2026-06-30,AA,560,7.0,5.0,105.0,116.0,12.380357142857143,15.557142857142857,2605.0,870.0,2181.0,0.0,3037.0,22.45689655172414,7.5,18.801724137931036,0.0,26.18103448275862
2026-05-28,BA,541,14.0,1.0,114.0,103.0,13.21996303142329,14.606284658040666,2364.0,795.0,1977.0,0.0,2744.0,22.95145631067961,7.718446601941747,19.194174757281555,0.0,26.640776699029125
2026-04-16,B6,376,7.0,0.0,86.0,75.0,15.486702127659575,14.952127659574469,1674.0,562.0,1399.0,0.0,1943.0,22.32,7.493333333333333,18.653333333333332,0.0,25.906666666666666
2026-04-23,AA,557,8.0,3.0,111.0,99.0,12.763016157989227,13.868940754039498,2286.0,766.0,1917.0,0.0,2666.0,23.09090909090909,7.737373737373737,19.363636363636363,0.0,26.92929292929293
2026-05-14,WN,898,8.0,4.0,162.0,160.0,12.206013363028953,13.261692650334076,3545.0,1189.0,2969.0,0.0,4128.0,22.15625,7.43125,18.55625,0.0,25.8
2026-06-02,AA,545,9.0,1.0,113.0,117.0,15.01834862385321,16.422018348623855,2664.0,892.0,2231.0,0.0,3101.0,22.76923076923077,7.6239316239316235,19.068376068376068,0.0,26.504273504273506
2026-06-22,LH,665,6.0,0.0,128.0,118.0,12.77593984962406,13.929323308270677,2737.0,913.0,2285.0,0.0,3184.0,23.194915254237287,7.737288135593221,19.364406779661017,0.0,26.983050847457626
2026-07-06,LH,727,11.0,3.0,138.0,138.0,12.75515818431912,13.89958734525447,3021.0,1008.0,2528.0,0.0,3530.0,21.891304347826086,7.304347826086956,18.318840579710145,0.0,25.579710144927535
2026-04-26,EK,644,2.0,2.0,125.0,143.0,13.04192546583851,15.788819875776397,3026.0,1013.0,2536.0,0.0,3519.0,21.16083916083916,7.083916083916084,17.734265734265733,0.0,24.60839160839161
2026-05-12,SQ,513,8.0,1.0,98.0,101.0,13.95906432748538,15.175438596491228,2291.0,768.0,1921.0,0.0,2665.0,22.683168316831683,7.603960396039604,19.019801980198018,0.0,26.386138613861387
2026-04-18,B6,747,10.0,6.0,132.0,143.0,11.937081659973225,14.78045515394913,3274.0,1099.0,2737.0,0.0,3813.0,22.895104895104897,7.685314685314685,19.13986013986014,0.0,26.664335664335663
2026-05-17,SQ,542,6.0,4.0,96.0,103.0,12.6309963099631,13.326568265682656,2149.0,721.0,1800.0,0.0,2494.0,20.864077669902912,7.0,17.475728155339805,0.0,24.21359223300971
2026-05-21,AA,537,8.0,5.0,93.0,98.0,13.344506517690876,14.614525139664805,2331.0,777.0,1951.0,0.0,2709.0,23.785714285714285,7.928571428571429,19.908163265306122,0.0,27.642857142857142
2026-04-24,WN,897,17.0,7.0,169.0,163.0,13.714604236343368,13.648829431438127,3608.0,1206.0,3018.0,0.0,4204.0,22.134969325153374,7.398773006134969,18.515337423312882,0.0,25.791411042944784
2026-07-02,BA,619,21.0,2.0,121.0,119.0,13.26978998384491,14.423263327948304,2655.0,889.0,2227.0,0.0,3096.0,22.310924369747898,7.470588235294118,18.714285714285715,0.0,26.016806722689076
2026-05-21,LH,665,9.0,2.0,131.0,133.0,13.386466165413534,14.545864661654136,2880.0,963.0,2413.0,0.0,3347.0,21.654135338345863,7.2406015037593985,18.142857142857142,0.0,25.165413533834588
2026-05-23,BA,545,5.0,1.0,105.0,118.0,13.943119266055046,15.124770642201835,2420.0,813.0,2036.0,0.0,2816.0,20.508474576271187,6.889830508474576,17.25423728813559,0.0,23.864406779661017
2026-06-08,B6,775,4.0,3.0,167.0,151.0,14.261935483870968,14.713548387096774,3382.0,1133.0,2831.0,0.0,3935.0,22.397350993377483,7.503311258278146,18.748344370860927,0.0,26.05960264900662
2026-05-19,SQ,505,8.0,3.0,87.0,98.0,12.821782178217822,14.188118811881187,2135.0,719.0,1786.0,0.0,2484.0,21.785714285714285,7.336734693877551,18.224489795918366,0.0,25.346938775510203
2026-06-13,AA,546,8.0,2.0,112.0,113.0,14.527472527472527,13.76923076923077,2233.0,747.0,1866.0,0.0,2588.0,19.761061946902654,6.610619469026549,16.513274336283185,0.0,22.902654867256636
2026-07-01,EK,674,11.0,2.0,139.0,123.0,13.756676557863502,12.491097922848665,2501.0,837.0,2095.0,0.0,2920.0,20.333333333333332,6.804878048780488,17.03252032520325,0.0,23.739837398373982
2026-04-16,DL,545,11.0,2.0,90.0,108.0,10.928440366972477,15.411009174311927,2500.0,840.0,2098.0,0.0,2914.0,23.14814814814815,7.777777777777778,19.425925925925927,0.0,26.98148148148148
2026-05-03,LH,706,19.0,1.0,149.0,128.0,14.271954674220963,13.664305949008499,2860.0,960.0,2397.0,0.0,3328.0,22.34375,7.5,18.7265625,0.0,26.0
2026-05-30,SQ,526,6.0,2.0,108.0,96.0,13.79277566539924,12.857414448669202,2014.0,678.0,1682.0,0.0,2339.0,20.979166666666668,7.0625,17.520833333333332,0.0,24.364583333333332
2026-07-09,EK,658,12.0,1.0,125.0,125.0,13.775075987841944,14.109422492401215,2763.0,925.0,2310.0,0.0,3217.0,22.104,7.4,18.48,0.0,25.736
2026-04-17,SQ,541,11.0,3.0,88.0,98.0,10.927911275415896,13.528650646950092,2193.0,734.0,1838.0,0.0,2552.0,22.377551020408163,7.489795918367347,18.755102040816325,0.0,26.040816326530614
2026-05-13,BA,592,13.0,4.0,116.0,125.0,13.702702702702704,16.363175675675677,2881.0,961.0,2412.0,0.0,3351.0,23.048,7.688,19.296,0.0,26.808
2026-06-22,AA,499,4.0,1.0,96.0,92.0,12.96192384769539,14.492985971943888,2144.0,718.0,1799.0,0.0,2493.0,23.304347826086957,7.804347826086956,19.554347826086957,0.0,27.097826086956523
2026-06-03,WN,840,12.0,4.0,164.0,183.0,13.054761904761905,15.366666666666667,3817.0,1284.0,3193.0,0.0,4444.0,20.85792349726776,7.016393442622951,17.44808743169399,0.0,24.284153005464482
2026-06-06,AA,578,2.0,1.0,114.0,118.0,13.636678200692042,15.487889273356402,2663.0,894.0,2226.0,0.0,3092.0,22.56779661016949,7.576271186440678,18.864406779661017,0.0,26.203389830508474
2026-06-12,AA,554,12.0,0.0,112.0,89.0,14.62274368231047,12.296028880866427,2017.0,678.0,1686.0,0.0,2347.0,22.662921348314608,7.617977528089888,18.9438202247191,0.0,26.370786516853933
2026-06-21,SQ,470,5.0,2.0,103.0,90.0,14.76595744680851,13.840425531914894,1904.0,641.0,1598.0,0.0,2221.0,21.155555555555555,7.122222222222222,17.755555555555556,0.0,24.677777777777777
2026-06-21,EK,577,9.0,3.0,115.0,107.0,13.866551126516464,12.88734835355286,2181.0,736.0,1826.0,0.0,2539.0,20.38317757009346,6.878504672897196,17.065420560747665,0.0,23.72897196261682
2026-06-07,QF,4521,66.0,15.0,888.0,861.0,13.434638354346383,14.328245963282459,19232.0,6428.0,16111.0,0.0,22348.0,22.336817653890826,7.465737514518002,18.711962833914054,0.0,25.955865272938443
2026-05-17,EK,621,6.0,4.0,113.0,129.0,12.083735909822867,14.74074074074074,2705.0,906.0,2269.0,0.0,3151.0,20.968992248062015,7.023255813953488,17.589147286821706,0.0,24.426356589147286
2026-06-16,LH,672,14.0,5.0,124.0,129.0,13.357142857142858,13.494047619047619,2682.0,897.0,2245.0,0.0,3117.0,20.790697674418606,6.953488372093023,17.4031007751938,0.0,24.162790697674417
2026-07-03,B6,740,13.0,5.0,146.0,153.0,12.824324324324325,15.244594594594595,3364.0,1123.0,2815.0,0.0,3927.0,21.986928104575163,7.339869281045751,18.398692810457515,0.0,25.666666666666668
2026-06-27,LH,680,10.0,3.0,137.0,155.0,13.685294117647059,16.36470588235294,3309.0,1112.0,2774.0,0.0,3841.0,21.348387096774193,7.174193548387096,17.89677419354839,0.0,24.780645161290323
2026-07-04,SQ,516,3.0,3.0,100.0,107.0,12.932170542635658,15.062015503875969,2320.0,776.0,1945.0,0.0,2705.0,21.682242990654206,7.252336448598131,18.177570093457945,0.0,25.2803738317757
2026-04-29,WN,801,9.0,5.0,152.0,154.0,12.451935081148564,14.697877652933833,3507.0,1173.0,2926.0,0.0,4069.0,22.772727272727273,7.616883116883117,19.0,0.0,26.42207792207792
2026-05-23,DL,1109,20.0,9.0,207.0,224.0,12.587015329125338,15.03155996393147,4907.0,1645.0,4121.0,0.0,5709.0,21.90625,7.34375,18.397321428571427,0.0,25.486607142857142
2026-04-17,EK,581,12.0,1.0,108.0,114.0,12.535283993115318,15.08605851979346,2598.0,868.0,2181.0,0.0,3026.0,22.789473684210527,7.614035087719298,19.13157894736842,0.0,26.54385964912281
2026-07-05,B6,786,15.0,5.0,168.0,150.0,14.43765903307888,14.426208651399492,3354.0,1121.0,2802.0,0.0,3910.0,22.36,7.473333333333334,18.68,0.0,26.066666666666666
2026-06-01,WN,833,15.0,2.0,162.0,156.0,12.671068427370948,13.615846338535414,3358.0,1125.0,2809.0,0.0,3899.0,21.525641025641026,7.211538461538462,18.006410256410255,0.0,24.993589743589745
2026-04-28,BA,591,10.0,0.0,117.0,125.0,12.90693739424704,15.21150592216582,2669.0,895.0,2237.0,0.0,3106.0,21.352,7.16,17.896,0.0,24.848
2026-06-19,EK,652,7.0,2.0,139.0,144.0,13.920245398773005,17.32515337423313,3374.0,1130.0,2817.0,0.0,3928.0,23.430555555555557,7.847222222222222,19.5625,0.0,27.27777777777778
2026-07-07,B6,766,10.0,3.0,152.0,158.0,13.986945169712794,16.030026109660575,3672.0,1233.0,3067.0,0.0,4284.0,23.240506329113924,7.80379746835443,19.411392405063292,0.0,27.11392405063291
2026-06-07,UA,957,11.0,5.0,188.0,172.0,14.077324973876697,13.505747126436782,3800.0,1278.0,3184.0,0.0,4426.0,22.093023255813954,7.430232558139535,18.511627906976745,0.0,25.732558139534884
2026-04-30,QF,4448,60.0,28.0,842.0,860.0,13.117580935251798,14.413219424460431,18997.0,6354.0,15902.0,0.0,22088.0,22.08953488372093,7.388372093023256,18.490697674418605,0.0,25.683720930232557
2026-06-14,QF,4511,64.0,24.0,805.0,889.0,12.633562403014853,14.499445799157614,19399.0,6499.0,16249.0,0.0,22558.0,21.82114735658043,7.310461192350956,18.277840269966255,0.0,25.374578177727784
2026-07-08,DL,1091,12.0,6.0,191.0,220.0,11.960586617781852,15.004582951420716,4839.0,1618.0,4048.0,0.0,5654.0,21.995454545454546,7.3545454545454545,18.4,0.0,25.7
2026-05-04,QF,4556,71.0,21.0,852.0,866.0,13.275460930640913,14.00702370500439,18927.0,6343.0,15843.0,0.0,22007.0,21.855658198614318,7.324480369515012,18.29445727482679,0.0,25.412240184757504
2026-05-28,B6,756,12.0,1.0,139.0,168.0,12.842592592592593,17.164021164021165,3841.0,1283.0,3218.0,0.0,4472.0,22.863095238095237,7.636904761904762,19.154761904761905,0.0,26.61904761904762
2026-06-03,B6,758,8.0,4.0,128.0,141.0,11.808707124010555,13.849604221635884,3117.0,1043.0,2605.0,0.0,3625.0,22.106382978723403,7.397163120567376,18.47517730496454,0.0,25.70921985815603
2026-07-14,BA,541,15.0,3.0,93.0,107.0,11.129390018484289,14.76524953789279,2376.0,795.0,1983.0,0.0,2771.0,22.205607476635514,7.429906542056075,18.53271028037383,0.0,25.897196261682243
2026-06-24,WN,858,15.0,6.0,168.0,179.0,13.607226107226108,15.319347319347319,3926.0,1316.0,3281.0,0.0,4557.0,21.932960893854748,7.351955307262569,18.329608938547487,0.0,25.45810055865922
2026-06-14,UA,986,16.0,4.0,176.0,183.0,11.433062880324544,14.045638945233266,4098.0,1378.0,3437.0,0.0,4776.0,22.39344262295082,7.530054644808743,18.781420765027324,0.0,26.098360655737704
2026-05-13,B6,808,12.0,6.0,152.0,153.0,13.544554455445544,14.612623762376238,3481.0,1170.0,2907.0,0.0,4049.0,22.751633986928105,7.647058823529412,19.0,0.0,26.464052287581698
2026-07-07,DL,1043,16.0,3.0,202.0,231.0,13.34515819750719,16.2032598274209,5028.0,1688.0,4196.0,0.0,5867.0,21.766233766233768,7.307359307359308,18.164502164502164,0.0,25.3982683982684
2026-06-08,BA,563,9.0,5.0,116.0,108.0,13.460035523978686,13.86500888099467,2309.0,773.0,1938.0,0.0,2689.0,21.37962962962963,7.157407407407407,17.944444444444443,0.0,24.89814814814815
2026-04-21,QF,4544,71.0,20.0,861.0,862.0,12.849471830985916,14.222051056338028,19113.0,6402.0,16002.0,0.0,22251.0,22.172853828306266,7.426914153132251,18.563805104408353,0.0,25.81322505800464
2026-05-02,SQ,525,7.0,4.0,112.0,114.0,15.053333333333333,17.262857142857143,2679.0,898.0,2242.0,0.0,3118.0,23.5,7.87719298245614,19.666666666666668,0.0,27.350877192982455
2026-06-09,BA,579,14.0,2.0,118.0,119.0,14.202072538860104,14.412780656303973,2477.0,833.0,2064.0,0.0,2880.0,20.81512605042017,7.0,17.34453781512605,0.0,24.201680672268907
2026-05-23,B6,812,16.0,5.0,147.0,141.0,13.083743842364532,13.086206896551724,3109.0,1045.0,2609.0,0.0,3619.0,22.04964539007092,7.411347517730497,18.50354609929078,0.0,25.666666666666668
2026-04-28,WN,857,14.0,3.0,151.0,158.0,12.404900816802801,14.434072345390899,3667.0,1230.0,3073.0,0.0,4271.0,23.20886075949367,7.784810126582278,19.449367088607595,0.0,27.031645569620252
2026-04-27,WN,835,12.0,9.0,166.0,158.0,13.682634730538922,14.578443113772455,3600.0,1202.0,3017.0,0.0,4183.0,22.78481012658228,7.6075949367088604,19.09493670886076,0.0,26.474683544303797
2026-04-16,WN,400,8.0,2.0,80.0,70.0,13.755,11.82,1420.0,475.0,1190.0,0.0,1652.0,20.285714285714285,6.785714285714286,17.0,0.0,23.6
2026-04-19,BA,556,6.0,6.0,105.0,120.0,12.552158273381295,15.33453237410072,2550.0,852.0,2130.0,0.0,2962.0,21.25,7.1,17.75,0.0,24.683333333333334
2026-04-24,DL,1057,19.0,9.0,213.0,189.0,13.695364238410596,13.441816461684011,4212.0,1415.0,3522.0,0.0,4900.0,22.285714285714285,7.4867724867724865,18.634920634920636,0.0,25.925925925925927
2026-05-27,EK,593,11.0,4.0,121.0,110.0,13.807757166947724,14.097807757166947,2483.0,837.0,2072.0,0.0,2885.0,22.572727272727274,7.609090909090909,18.836363636363636,0.0,26.227272727272727
2026-05-04,UA,905,13.0,3.0,161.0,167.0,12.426519337016575,14.223204419889504,3825.0,1278.0,3192.0,0.0,4445.0,22.904191616766468,7.652694610778443,19.11377245508982,0.0,26.61676646706587
2026-05-16,B6,778,12.0,5.0,159.0,153.0,13.919023136246787,15.06426735218509,3474.0,1167.0,2907.0,0.0,4046.0,22.705882352941178,7.627450980392157,19.0,0.0,26.444444444444443
2026-04-30,UA,963,12.0,4.0,184.0,187.0,12.97196261682243,14.555555555555555,4166.0,1397.0,3482.0,0.0,4843.0,22.27807486631016,7.470588235294118,18.620320855614974,0.0,25.898395721925134
2026-04-27,BA,568,6.0,2.0,103.0,125.0,12.617957746478874,16.698943661971832,2818.0,944.0,2359.0,0.0,3277.0,22.544,7.552,18.872,0.0,26.216
2026-07-02,DL,1104,17.0,8.0,193.0,199.0,12.421195652173912,13.148550724637682,4338.0,1455.0,3630.0,0.0,5058.0,21.798994974874372,7.311557788944723,18.241206030150753,0.0,25.417085427135678
2026-05-05,SQ,509,5.0,3.0,93.0,118.0,11.30844793713163,17.076620825147348,2581.0,862.0,2162.0,0.0,3000.0,21.872881355932204,7.305084745762712,18.322033898305083,0.0,25.423728813559322
2026-05-29,SQ,549,8.0,4.0,97.0,102.0,11.876138433515482,13.3551912568306,2165.0,723.0,1812.0,0.0,2518.0,21.225490196078432,7.088235294117647,17.764705882352942,0.0,24.686274509803923
2026-06-17,WN,861,11.0,3.0,151.0,164.0,12.039488966318235,12.665505226480835,3220.0,1084.0,2699.0,0.0,3752.0,19.634146341463413,6.609756097560975,16.45731707317073,0.0,22.878048780487806
2026-06-10,WN,852,18.0,2.0,172.0,160.0,14.126760563380282,14.034037558685446,3554.0,1186.0,2969.0,0.0,4131.0,22.2125,7.4125,18.55625,0.0,25.81875
2026-05-31,AA,526,10.0,4.0,102.0,106.0,14.125475285171103,14.52851711026616,2282.0,765.0,1905.0,0.0,2647.0,21.528301886792452,7.216981132075472,17.971698113207548,0.0,24.971698113207548
2026-06-26,BA,581,10.0,5.0,108.0,105.0,12.76592082616179,14.345955249569707,2470.0,827.0,2067.0,0.0,2871.0,23.523809523809526,7.876190476190477,19.685714285714287,0.0,27.34285714285714
2026-05-24,SQ,489,7.0,2.0,103.0,95.0,13.648261758691207,14.54601226993865,2117.0,711.0,1775.0,0.0,2465.0,22.28421052631579,7.484210526315789,18.68421052631579,0.0,25.94736842105263
2026-05-16,DL,1075,14.0,9.0,210.0,208.0,13.68,14.164651162790697,4515.0,1514.0,3775.0,0.0,5242.0,21.70673076923077,7.278846153846154,18.14903846153846,0.0,25.201923076923077
2026-05-28,DL,1071,9.0,6.0,198.0,226.0,12.73015873015873,15.530345471521942,4922.0,1650.0,4126.0,0.0,5734.0,21.778761061946902,7.300884955752212,18.256637168141594,0.0,25.371681415929203
2026-05-26,EK,625,8.0,4.0,123.0,116.0,14.1776,13.4864,2492.0,833.0,2077.0,0.0,2893.0,21.482758620689655,7.181034482758621,17.905172413793103,0.0,24.939655172413794
2026-07-15,WN,447,8.0,2.0,78.0,71.0,11.431767337807607,12.069351230425056,1586.0,530.0,1332.0,0.0,1864.0,22.338028169014084,7.464788732394366,18.760563380281692,0.0,26.253521126760564
2026-07-02,B6,740,13.0,2.0,122.0,157.0,11.852702702702702,15.662162162162161,3460.0,1149.0,2894.0,0.0,4039.0,22.038216560509554,7.318471337579618,18.43312101910828,0.0,25.726114649681527
2026-06-10,BA,560,10.0,2.0,100.0,99.0,13.142857142857142,12.823214285714286,2102.0,700.0,1758.0,0.0,2439.0,21.232323232323232,7.070707070707071,17.757575757575758,0.0,24.636363636363637
2026-04-18,BA,603,10.0,4.0,129.0,104.0,15.177446102819237,12.361525704809287,2207.0,739.0,1853.0,0.0,2572.0,21.221153846153847,7.105769230769231,17.817307692307693,0.0,24.73076923076923
2026-04-22,AA,533,8.0,2.0,115.0,103.0,14.172607879924954,13.883677298311445,2182.0,733.0,1817.0,0.0,2535.0,21.184466019417474,7.116504854368932,17.640776699029125,0.0,24.611650485436893
2026-04-18,WN,828,17.0,6.0,157.0,151.0,12.741545893719806,13.3743961352657,3264.0,1092.0,2736.0,0.0,3802.0,21.6158940397351,7.231788079470198,18.119205298013245,0.0,25.178807947019866
2026-06-08,WN,858,5.0,4.0,152.0,163.0,12.339160839160838,14.393939393939394,3654.0,1220.0,3055.0,0.0,4247.0,22.41717791411043,7.484662576687117,18.742331288343557,0.0,26.05521472392638
2026-05-18,WN,852,8.0,3.0,183.0,161.0,14.424882629107982,14.28169014084507,3611.0,1216.0,3018.0,0.0,4202.0,22.428571428571427,7.552795031055901,18.74534161490683,0.0,26.099378881987576
2026-06-26,WN,860,22.0,4.0,153.0,160.0,12.996511627906976,13.94186046511628,3541.0,1186.0,2961.0,0.0,4125.0,22.13125,7.4125,18.50625,0.0,25.78125
2026-04-20,EK,601,3.0,1.0,110.0,108.0,12.359400998336106,13.755407653910149,2465.0,824.0,2064.0,0.0,2863.0,22.824074074074073,7.62962962962963,19.11111111111111,0.0,26.50925925925926
2026-06-27,AA,562,9.0,2.0,116.0,115.0,14.129893238434164,14.416370106761565,2391.0,803.0,2010.0,0.0,2786.0,20.791304347826088,6.982608695652174,17.47826086956522,0.0,24.22608695652174
2026-05-10,WN,870,15.0,8.0,173.0,173.0,14.642528735632183,15.254022988505747,3944.0,1321.0,3301.0,0.0,4585.0,22.797687861271676,7.635838150289017,19.08092485549133,0.0,26.502890173410403
2026-05-08,BA,526,3.0,2.0,109.0,119.0,13.70342205323194,16.8574144486692,2631.0,885.0,2204.0,0.0,3064.0,22.10924369747899,7.436974789915967,18.521008403361346,0.0,25.747899159663866
2026-05-12,EK,615,12.0,2.0,113.0,119.0,11.573983739837399,14.367479674796748,2617.0,873.0,2185.0,0.0,3038.0,21.991596638655462,7.336134453781512,18.361344537815125,0.0,25.529411764705884
2026-07-15,BA,308,5.0,1.0,62.0,68.0,15.159090909090908,17.094155844155843,1585.0,529.0,1328.0,0.0,1848.0,23.308823529411764,7.779411764705882,19.529411764705884,0.0,27.176470588235293
2026-05-14,DL,1061,18.0,8.0,178.0,198.0,11.702167766258247,13.621112158341187,4303.0,1445.0,3605.0,0.0,4996.0,21.732323232323232,7.297979797979798,18.207070707070706,0.0,25.232323232323232
2026-07-03,DL,995,8.0,3.0,209.0,194.0,14.057286432160804,13.619095477386935,4026.0,1355.0,3379.0,0.0,4700.0,20.75257731958763,6.984536082474227,17.417525773195877,0.0,24.22680412371134
2026-05-08,WN,791,7.0,5.0,159.0,170.0,13.935524652338811,16.216182048040455,3819.0,1276.0,3202.0,0.0,4443.0,22.46470588235294,7.5058823529411764,18.83529411764706,0.0,26.13529411764706
2026-04-26,SQ,470,6.0,2.0,73.0,91.0,10.361702127659575,14.774468085106383,2070.0,690.0,1728.0,0.0,2407.0,22.747252747252748,7.582417582417582,18.98901098901099,0.0,26.45054945054945
2026-04-22,LH,661,12.0,2.0,129.0,117.0,13.382753403933433,12.597579425113464,2475.0,828.0,2071.0,0.0,2878.0,21.153846153846153,7.076923076923077,17.700854700854702,0.0,24.5982905982906
2026-07-10,SQ,515,8.0,3.0,101.0,101.0,13.714563106796117,16.009708737864077,2462.0,819.0,2060.0,0.0,2881.0,24.376237623762375,8.108910891089108,20.396039603960396,0.0,28.524752475247524
2026-05-10,BA,564,16.0,3.0,95.0,109.0,11.932624113475176,14.567375886524824,2421.0,813.0,2024.0,0.0,2820.0,22.211009174311926,7.458715596330276,18.568807339449542,0.0,25.871559633027523
2026-04-19,WN,834,14.0,2.0,157.0,147.0,13.586330935251798,14.002398081534773,3468.0,1159.0,2898.0,0.0,4030.0,23.591836734693878,7.884353741496598,19.714285714285715,0.0,27.41496598639456
2026-05-13,DL,1075,13.0,3.0,205.0,215.0,12.665116279069768,14.136744186046512,4487.0,1502.0,3763.0,0.0,5216.0,20.869767441860464,6.986046511627907,17.50232558139535,0.0,24.260465116279068
2026-07-05,DL,1054,12.0,6.0,225.0,198.0,15.313092979127134,13.608159392789373,4238.0,1408.0,3552.0,0.0,4945.0,21.404040404040405,7.111111111111111,17.939393939393938,0.0,24.974747474747474
